Hher000047.1,366,460,366,461,PF01588.23,tRNA_bind,Domain,1,95,96,115.3,1.1e-33,1,CL0021
Hher000049.1,250,297,241,297,PF00379.26,Chitin_bind_4,Family,9,53,53,47.7,1.8e-12,1,No_clan
Hher000050.1,253,308,253,308,PF00379.26,Chitin_bind_4,Family,1,53,53,55.9,4.9e-15,1,No_clan
Hher000053.1,897,972,897,972,PF00017.27,SH2,Domain,1,77,77,61.2,8.5e-17,1,CL0541
Hher000055.1,52,214,50,245,PF00069.28,Pkinase,Domain,3,140,264,39.5,4.3e-10,1,CL0016
Hher000056.1,9,221,9,222,PF01379.23,Porphobil_deam,Domain,1,207,208,270.4,9.7e-81,1,CL0177
Hher000056.1,235,289,233,302,PF03900.18,Porphobil_deamC,Domain,3,54,75,51.9,8.2e-14,1,No_clan
Hher000057.1,12,127,12,128,PF02064.18,MAS20,Family,1,131,132,130.1,5.8e-38,1,No_clan
Hher000058.1,6,281,6,281,PF03643.18,Vps26,Family,1,275,275,442.8,3.8e-133,1,CL0135
Hher000060.1,12,74,11,75,PF02953.18,zf-Tim10_DDP,Domain,2,63,64,77.0,6.5e-22,1,No_clan
Hher000061.1,38,198,38,198,PF15393.9,DUF4615,Family,1,140,140,156.4,7e-46,1,No_clan
Hher000062.1,40,251,36,272,PF00089.29,Trypsin,Domain,9,200,221,24.3,2.6e-05,1,CL0124
Hher000063.1,8,134,2,141,PF01217.23,Clat_adaptor_s,Domain,7,135,142,24.0,3.3e-05,1,CL0431
Hher000063.1,260,441,254,479,PF00928.24,Adap_comp_sub,Family,8,213,264,52.3,5.5e-14,1,CL0448
Hher000064.1,91,218,70,219,PF05903.17,Peptidase_C97,Domain,23,150,151,134.1,3.6e-39,1,CL0125
Hher000065.1,5,37,3,37,PF02037.30,SAP,Domain,3,35,35,40.9,1.3e-10,1,CL0306
Hher000065.1,703,854,703,854,PF13671.9,AAA_33,Domain,1,143,143,59.3,4.9e-16,1,CL0023
Hher000069.1,1267,1436,1264,1441,PF16012.8,DUF4780,Family,5,169,177,27.5,1.9e-06,1,No_clan
Hher000073.1,1,144,1,144,PF00648.24,Peptidase_C2,Family,156,299,299,166.8,6e-49,1,CL0125
Hher000073.1,168,265,168,279,PF01067.25,Calpain_III,Domain,1,98,138,100.2,1.3e-28,1,CL0202
Hher000074.1,198,334,198,334,PF00648.24,Peptidase_C2,Family,1,139,299,207.2,3.1e-61,1,CL0125
Hher000076.1,2,83,2,83,PF17833.4,UPF0113_N,Domain,1,83,83,131.1,1.7e-38,1,CL0668
Hher000076.1,96,174,96,175,PF03657.16,UPF0113,Domain,1,72,73,67.4,1.1e-18,1,CL0178
Hher000078.1,85,132,80,161,PF10324.12,7TM_GPCR_Srw,Family,6,54,319,26.1,5.2e-06,1,CL0192
Hher000080.1,200,433,200,433,PF00089.29,Trypsin,Domain,1,221,221,121.1,6.2e-35,1,CL0124
Hher000081.1,48,162,40,170,PF00287.21,Na_K-ATPase,Family,9,117,296,45.9,4.1e-12,1,CL0159
Hher000081.1,168,290,164,298,PF00287.21,Na_K-ATPase,Family,153,278,296,69.0,3.7e-19,1,CL0159
Hher000082.1,13,73,13,73,PF13855.9,LRR_8,Repeat,1,61,61,52.2,4.2e-14,1,CL0022
Hher000082.1,177,235,176,235,PF13855.9,LRR_8,Repeat,3,61,61,51.2,8.2e-14,1,CL0022
Hher000082.1,248,308,247,308,PF13855.9,LRR_8,Repeat,2,61,61,27.4,2.2e-06,1,CL0022
Hher000082.1,437,496,437,496,PF13855.9,LRR_8,Repeat,1,61,61,50.5,1.4e-13,1,CL0022
Hher000083.1,101,160,99,160,PF13855.9,LRR_8,Repeat,3,61,61,32.6,5.5e-08,1,CL0022
Hher000083.1,174,229,173,230,PF13855.9,LRR_8,Repeat,2,56,61,35.1,9e-09,1,CL0022
Hher000083.1,240,257,240,260,PF00560.36,LRR_1,Repeat,1,18,23,9.6,1.7,1,CL0022
Hher000083.1,271,329,269,330,PF13855.9,LRR_8,Repeat,3,60,61,38.5,7.5e-10,1,CL0022
Hher000083.1,454,497,453,498,PF13855.9,LRR_8,Repeat,2,45,61,36.1,4.4e-09,1,CL0022
Hher000084.1,23,393,13,404,PF09817.12,Zwilch,Family,18,369,574,62.1,3.8e-17,1,CL0273
Hher000085.1,5,77,1,79,PF13927.9,Ig_3,Domain,10,76,79,37.4,3e-09,1,CL0011
Hher000088.1,12,314,2,315,PF00176.26,SNF2-rel_dom,Domain,35,317,318,181.1,2.6e-53,1,CL0023
Hher000088.1,386,497,377,497,PF00271.34,Helicase_C,Domain,10,111,111,58.7,6.8e-16,1,CL0023
Hher000089.1,45,121,42,122,PF00787.27,PX,Domain,4,83,84,61.8,8.2e-17,1,No_clan
Hher000089.1,189,299,152,305,PF07714.20,PK_Tyr_Ser-Thr,Domain,44,140,259,24.7,1.3e-05,1,CL0016
Hher000090.1,67,133,65,133,PF02874.26,ATP-synt_ab_N,Domain,3,69,69,67.1,1.6e-18,1,CL0275
Hher000090.1,190,413,190,413,PF00006.28,ATP-synt_ab,Domain,1,214,214,239.1,4.4e-71,1,CL0023
Hher000090.1,420,545,420,545,PF00306.30,ATP-synt_ab_C,Domain,1,126,126,161.8,9.7e-48,1,No_clan
Hher000091.1,531,665,531,678,PF16575.8,CLP1_P,Domain,1,139,188,95.8,2.9e-27,1,CL0023
Hher000092.1,20,192,20,193,PF00071.25,Ras,Domain,1,161,162,197.8,8.9e-59,1,CL0023
Hher000093.1,99,333,90,340,PF00171.25,Aldedh,Family,184,428,462,166.8,6.6e-49,1,CL0099
Hher000093.1,360,423,354,424,PF00171.25,Aldedh,Family,399,461,462,30.2,1.8e-07,1,CL0099
Hher000100.1,73,119,71,149,PF11461.11,RILP,Family,3,49,69,33.5,5e-08,1,No_clan
Hher000101.1,23,167,23,194,PF09744.12,Jnk-SapK_ap_N,Family,1,149,150,121.6,3.7e-35,1,No_clan
Hher000102.1,178,276,176,284,PF00168.33,C2,Domain,3,93,103,59.9,2.6e-16,1,CL0154
Hher000102.1,310,412,308,413,PF00168.33,C2,Domain,3,102,103,70.9,9.7e-20,1,CL0154
Hher000103.1,67,113,67,113,PF00018.31,SH3_1,Domain,1,48,48,31.6,1e-07,1,CL0010
Hher000103.1,343,390,341,390,PF00018.31,SH3_1,Domain,3,48,48,23.4,3.6e-05,1,CL0010
Hher000104.1,91,171,91,171,PF00312.25,Ribosomal_S15,Domain,1,81,81,64.7,7.5e-18,1,CL0600
Hher000106.1,41,70,40,70,PF02037.30,SAP,Domain,2,31,35,33.5,2.7e-08,1,CL0306
Hher000108.1,22,122,22,139,PF00884.26,Sulfatase,Family,1,105,309,31.0,1.8e-07,1,CL0088
Hher000108.1,145,304,136,305,PF00884.26,Sulfatase,Family,172,308,309,104.5,7.7e-30,1,CL0088
Hher000110.1,26,66,25,66,PF01344.28,Kelch_1,Repeat,2,42,46,27.5,1.8e-06,1,CL0186
Hher000110.1,81,121,81,124,PF07646.18,Kelch_2,Repeat,1,44,49,24.3,2.4e-05,1,CL0186
Hher000110.1,182,321,179,322,PF00651.34,BTB,Domain,4,110,111,59.0,5.2e-16,1,CL0033
Hher000110.1,465,579,462,591,PF00651.34,BTB,Domain,9,98,111,57.1,2e-15,1,CL0033
Hher000111.1,49,96,48,97,PF13418.9,Kelch_4,Repeat,2,48,49,34.9,1.2e-08,1,CL0186
Hher000111.1,98,144,98,145,PF01344.28,Kelch_1,Repeat,1,40,46,23.1,4.4e-05,1,CL0186
Hher000112.1,39,160,39,161,PF00638.21,Ran_BP1,Domain,1,121,122,140.1,4.4e-41,1,CL0266
Hher000113.1,25,146,22,146,PF07912.16,ERp29_N,Domain,4,126,126,123.5,5.8e-36,1,CL0172
Hher000113.1,147,241,147,241,PF07749.15,ERp29,Domain,1,96,96,92.2,3e-26,1,No_clan
Hher000114.1,16,191,15,198,PF01400.27,Astacin,Domain,2,185,191,81.5,6.3e-23,1,CL0126
Hher000115.1,3,103,1,107,PF01400.27,Astacin,Domain,72,188,191,90.9,8.2e-26,1,CL0126
Hher000115.1,320,378,301,383,PF01400.27,Astacin,Domain,128,188,191,29.5,5.4e-07,1,CL0126
Hher000116.1,82,234,82,235,PF00089.29,Trypsin,Domain,1,141,221,89.3,3.4e-25,1,CL0124
Hher000116.1,235,289,233,289,PF00089.29,Trypsin,Domain,178,221,221,25.1,1.4e-05,1,CL0124
Hher000117.1,164,418,163,418,PF00089.29,Trypsin,Domain,2,221,221,176.6,6.7e-52,1,CL0124
Hher000119.1,64,132,63,133,PF10601.12,zf-LITAF-like,Family,2,69,70,75.0,4.3e-21,1,No_clan
Hher000125.1,2,54,1,54,PF01471.21,PG_binding_1,Domain,11,57,57,31.8,1.3e-07,1,CL0244
Hher000125.1,81,234,81,234,PF00413.27,Peptidase_M10,Domain,1,159,159,195.1,7e-58,1,CL0126
Hher000125.1,269,312,269,313,PF00045.22,Hemopexin,Repeat,1,44,45,41.9,7.5e-11,1,No_clan
Hher000125.1,315,358,315,359,PF00045.22,Hemopexin,Repeat,1,44,45,63.8,1.1e-17,1,No_clan
Hher000125.1,361,407,361,408,PF00045.22,Hemopexin,Repeat,1,44,45,46.2,3.4e-12,1,No_clan
Hher000125.1,410,457,410,457,PF00045.22,Hemopexin,Repeat,1,45,45,41.5,1e-10,1,No_clan
Hher000127.1,226,435,199,437,PF00777.21,Glyco_transf_29,Family,50,271,274,114.1,8.7e-33,1,No_clan
Hher000128.1,93,242,93,255,PF07787.15,TMEM43,Family,1,157,252,163.1,8.1e-48,1,No_clan
Hher000130.1,116,172,116,172,PF00046.32,Homeodomain,Domain,1,57,57,86.0,1.2e-24,1,CL0123
Hher000137.1,19,108,19,133,PF02338.22,OTU,Family,1,88,127,30.9,3.4e-07,1,CL0125
Hher000138.1,319,640,306,642,PF05970.17,PIF1,Family,31,360,362,114.8,5e-33,1,CL0023
Hher000140.1,170,269,63,275,PF14214.9,Helitron_like_N,Family,47,142,190,36.3,6.6e-09,1,No_clan
Hher000141.1,22,113,22,123,PF02338.22,OTU,Family,1,88,127,28.0,2.7e-06,1,CL0125
Hher000142.1,48,351,48,353,PF00732.22,GMC_oxred_N,Domain,1,294,296,210.0,5.3e-62,1,CL0063
Hher000142.1,457,598,457,600,PF05199.16,GMC_oxred_C,Domain,1,143,145,133.4,8.8e-39,1,No_clan
Hher000143.1,48,333,48,339,PF00732.22,GMC_oxred_N,Domain,1,277,296,196.4,7.5e-58,1,CL0063
Hher000144.1,1,48,1,49,PF05199.16,GMC_oxred_C,Domain,97,144,145,54.1,2.5e-14,1,No_clan
Hher000145.1,48,196,48,200,PF00732.22,GMC_oxred_N,Domain,1,140,296,92.4,3.4e-26,1,CL0063
Hher000146.1,204,500,204,501,PF00732.22,GMC_oxred_N,Domain,1,295,296,268.8,6.7e-80,1,CL0063
Hher000146.1,604,749,604,749,PF05199.16,GMC_oxred_C,Domain,1,145,145,108.3,4.9e-31,1,No_clan
Hher000147.1,177,241,177,244,PF00732.22,GMC_oxred_N,Domain,1,66,296,40.1,3e-10,1,CL0063
Hher000147.1,303,528,271,529,PF00732.22,GMC_oxred_N,Domain,68,295,296,202.0,1.5e-59,1,CL0063
Hher000147.1,634,779,634,779,PF05199.16,GMC_oxred_C,Domain,1,145,145,107.0,1.2e-30,1,No_clan
Hher000148.1,147,443,147,444,PF00732.22,GMC_oxred_N,Domain,1,295,296,243.4,3.4e-72,1,CL0063
Hher000148.1,549,694,549,694,PF05199.16,GMC_oxred_C,Domain,1,145,145,109.7,1.8e-31,1,No_clan
Hher000149.1,10,102,2,122,PF00583.28,Acetyltransf_1,Family,41,95,117,22.1,0.00016,1,CL0257
Hher000151.1,83,133,82,135,PF04083.19,Abhydro_lipase,Family,2,62,64,59.8,1.6e-16,1,CL0028
Hher000152.1,224,268,224,268,PF12906.10,RINGv,Domain,1,48,48,49.3,4.4e-13,1,CL0229
Hher000154.1,463,567,459,575,PF05064.16,Nsp1_C,Family,4,105,114,94.2,4.6e-27,1,No_clan
Hher000155.1,1,282,1,284,PF04005.15,Hus1,Family,1,290,292,222.4,7e-66,1,CL0060
Hher000156.1,44,87,44,89,PF00249.34,Myb_DNA-binding,Domain,1,44,46,43.1,3.8e-11,1,CL0123
Hher000156.1,98,155,98,155,PF13921.9,Myb_DNA-bind_6,Domain,1,57,60,62.6,3.4e-17,1,CL0123
Hher000156.1,388,525,388,534,PF09316.13,Cmyb_C,Family,1,147,157,55.2,6.4e-15,1,No_clan
Hher000158.1,35,162,16,169,PF10793.12,Gloverin,Family,22,153,161,141.5,2.3e-41,1,No_clan
Hher000159.1,66,137,65,137,PF03768.18,Attacin_N,Family,2,64,64,52.1,5.5e-14,1,CL0193
Hher000159.1,139,259,139,259,PF03769.18,Attacin_C,Family,1,120,120,126.2,8.7e-37,1,CL0193
Hher000160.1,66,137,65,137,PF03768.18,Attacin_N,Family,2,64,64,51.7,7.4e-14,1,CL0193
Hher000160.1,139,259,139,259,PF03769.18,Attacin_C,Family,1,120,120,126.2,8.8e-37,1,CL0193
Hher000161.1,60,137,57,138,PF13927.9,Ig_3,Domain,6,78,79,42.8,6.2e-11,1,CL0011
Hher000161.1,162,263,158,267,PF00047.28,ig,Domain,5,83,87,25.7,1e-05,1,CL0011
Hher000161.1,285,351,270,351,PF13927.9,Ig_3,Domain,13,79,79,43.4,4e-11,1,CL0011
Hher000161.1,425,516,424,518,PF07679.19,I-set,Domain,2,88,90,48.8,6e-13,1,CL0011
Hher000163.1,20,115,20,115,PF00041.24,fn3,Domain,1,85,85,38.7,1e-09,1,CL0159
Hher000163.1,198,289,198,290,PF00041.24,fn3,Domain,1,84,85,46.3,4.4e-12,1,CL0159
Hher000163.1,320,376,310,376,PF13927.9,Ig_3,Domain,19,79,79,33.2,6.4e-08,1,CL0011
Hher000163.1,394,480,393,482,PF00041.24,fn3,Domain,2,83,85,35.0,1.5e-08,1,CL0159
Hher000165.1,33,504,31,507,PF00067.25,p450,Domain,3,460,463,316.0,4.3e-94,1,No_clan
Hher000166.1,32,437,30,439,PF00067.25,p450,Domain,3,388,463,227.3,3.5e-67,1,No_clan
Hher000168.1,3,69,1,71,PF01392.25,Fz,Domain,42,114,117,37.9,2.4e-09,1,CL0644
Hher000168.1,129,425,128,427,PF01534.20,Frizzled,Family,2,320,323,188.4,1.9e-55,1,CL0192
Hher000171.1,465,504,464,505,PF02845.19,CUE,Domain,2,41,42,35.9,4.7e-09,1,CL0214
Hher000172.1,89,151,57,160,PF15503.9,PPP1R35_C,Family,38,104,140,30.4,3.5e-07,1,No_clan
Hher000173.1,15,69,14,70,PF01536.19,SAM_decarbox,Family,2,64,354,65.3,5.1e-18,1,No_clan
Hher000175.1,1,269,1,270,PF01536.19,SAM_decarbox,Family,69,353,354,288.8,5.9e-86,1,No_clan
Hher000176.1,94,526,94,529,PF01425.24,Amidase,Family,1,443,446,249.6,6.8e-74,1,No_clan
Hher000177.1,12,432,9,432,PF01425.24,Amidase,Family,12,446,446,219.5,9.3e-65,1,No_clan
Hher000180.1,15,155,14,156,PF02878.19,PGM_PMM_I,Domain,2,137,138,120.0,6.6e-35,1,No_clan
Hher000180.1,190,296,189,299,PF02879.19,PGM_PMM_II,Domain,2,99,103,57.9,1.4e-15,1,No_clan
Hher000180.1,307,419,305,419,PF02880.19,PGM_PMM_III,Domain,3,114,114,101.2,4e-29,1,No_clan
Hher000180.1,485,536,464,538,PF00408.23,PGM_PMM_IV,Repeat,25,72,74,33.8,3.2e-08,1,No_clan
Hher000182.1,1,385,1,391,PF01490.21,Aa_trans,Family,17,401,409,54.0,1.2e-14,1,CL0062
Hher000183.1,25,69,24,69,PF05051.16,COX17,Family,2,48,48,79.0,2.6e-22,1,CL0351
Hher000186.1,146,211,143,212,PF00013.32,KH_1,Domain,4,65,66,55.8,3.2e-15,1,CL0007
Hher000186.1,299,363,297,365,PF00013.32,KH_1,Domain,3,64,66,26.2,5.4e-06,1,CL0007
Hher000186.1,631,685,629,690,PF00536.33,SAM_1,Domain,4,58,64,47.0,2.8e-12,1,CL0003
Hher000187.1,2,392,2,395,PF07690.19,MFS_1,Family,1,350,353,182.4,1.2e-53,1,CL0015
Hher000188.1,32,140,21,140,PF07910.16,Peptidase_C78,Family,102,212,212,85.4,3.9e-24,1,CL0125
Hher000190.1,136,238,122,238,PF14291.9,DUF4371,Family,135,236,236,54.4,1.4e-14,1,No_clan
Hher000190.1,667,789,652,790,PF03184.22,DDE_1,Family,49,174,175,57.0,2e-15,1,CL0219
Hher000191.1,384,459,380,461,PF07910.16,Peptidase_C78,Family,5,73,212,68.1,7.9e-19,1,CL0125
Hher000192.1,32,76,31,87,PF05497.15,Destabilase,Family,2,45,118,44.0,2.4e-11,1,CL0037
Hher000192.1,112,179,103,196,PF05497.15,Destabilase,Family,38,105,118,58.6,7.4e-16,1,CL0037
Hher000193.1,9,152,3,156,PF00071.25,Ras,Domain,27,157,162,95.4,2.9e-27,1,CL0023
Hher000194.1,21,49,21,62,PF00071.25,Ras,Domain,1,29,162,29.5,5.4e-07,1,CL0023
Hher000195.1,45,287,42,318,PF01459.25,Porin_3,Family,6,251,273,40.6,2.3e-10,1,CL0193
Hher000197.1,67,316,65,320,PF00083.27,Sugar_tr,Family,206,448,452,99.3,2.5e-28,1,CL0015
Hher000198.1,18,458,17,459,PF00083.27,Sugar_tr,Family,2,451,452,218.3,2e-64,1,CL0015
Hher000199.1,89,320,85,320,PF00089.29,Trypsin,Domain,7,221,221,81.4,8.7e-23,1,CL0124
Hher000200.1,63,282,61,282,PF00089.29,Trypsin,Domain,11,221,221,113.1,1.8e-32,1,CL0124
Hher000201.1,16,454,15,457,PF00083.27,Sugar_tr,Family,2,449,452,226.4,7e-67,1,CL0015
Hher000202.1,46,260,45,271,PF08450.15,SGL,Repeat,2,205,246,155.0,2.7e-45,1,CL0186
Hher000203.1,223,308,202,318,PF03099.22,BPL_LplA_LipB,Domain,27,116,133,49.5,4.2e-13,1,CL0040
Hher000203.1,363,409,361,411,PF02237.20,BPL_C,Domain,3,45,48,25.3,1.2e-05,1,CL0206
Hher000205.1,43,145,41,145,PF02991.19,ATG8,Domain,4,104,104,112.4,1.1e-32,1,CL0072
Hher000210.1,138,179,126,193,PF08205.15,C2-set_2,Domain,15,54,89,21.9,0.00014,1,CL0011
Hher000211.1,149,232,142,233,PF13975.9,gag-asp_proteas,Domain,9,90,92,34.3,2.8e-08,1,CL0129
Hher000211.1,351,511,351,511,PF00078.30,RVT_1,Domain,1,222,222,87.5,1e-24,1,CL0027
Hher000213.1,77,292,77,292,PF00089.29,Trypsin,Domain,1,221,221,166.1,1.1e-48,1,CL0124
Hher000218.1,177,342,177,342,PF13359.9,DDE_Tnp_4,Domain,1,158,158,103.1,1.3e-29,1,CL0219
Hher000219.1,435,684,434,685,PF07714.20,PK_Tyr_Ser-Thr,Domain,3,258,259,118.2,3.9e-34,1,CL0016
Hher000220.1,68,124,68,134,PF00076.25,RRM_1,Domain,1,57,70,48.2,7.5e-13,1,CL0221
Hher000224.1,123,172,123,176,PF17921.4,Integrase_H2C2,Domain,1,52,58,45.1,8.6e-12,1,CL0361
Hher000224.1,192,283,190,283,PF00665.29,rve,Domain,3,102,102,48.3,1.1e-12,1,CL0219
Hher000226.1,33,273,31,287,PF01347.25,Vitellogenin_N,Repeat,3,290,622,106.1,1.8e-30,1,CL0020
Hher000226.1,288,529,281,529,PF01347.25,Vitellogenin_N,Repeat,358,622,622,122.0,2.8e-35,1,CL0020
Hher000226.1,561,862,561,862,PF09172.14,Vit_open_b-sht,Domain,1,303,303,208.2,1.8e-61,1,No_clan
Hher000226.1,889,1008,887,1009,PF06448.14,DUF1081,Family,3,113,114,57.5,1.7e-15,1,No_clan
Hher000226.1,2680,2822,2677,2822,PF00094.28,VWD,Domain,4,157,157,57.5,2e-15,1,No_clan
Hher000227.1,4,82,4,84,PF16511.8,FERM_f0,Domain,1,80,82,58.1,8.9e-16,1,CL0072
Hher000227.1,207,320,206,320,PF00373.21,FERM_M,Domain,2,116,116,78.6,5e-22,1,CL0632
Hher000227.1,3227,3408,3118,3424,PF01044.22,Vinculin,Family,432,623,969,52.6,2.6e-14,1,CL0705
Hher000227.1,3419,3578,3404,3580,PF01044.22,Vinculin,Family,761,927,969,123.2,1.3e-35,1,CL0705
Hher000228.1,13,93,13,93,PF10545.12,MADF_DNA_bdg,Domain,1,84,84,58.7,6.1e-16,1,CL0123
Hher000229.1,11,90,11,90,PF10545.12,MADF_DNA_bdg,Domain,1,84,84,69.6,2.5e-19,1,CL0123
Hher000229.1,183,217,183,217,PF02944.23,BESS,Motif,1,35,35,28.6,1e-06,1,No_clan
Hher000230.1,4,1020,1,1024,PF01044.22,Vinculin,Family,16,936,969,922.5,4.1e-277,1,CL0705
Hher000233.1,6,91,1,91,PF00078.30,RVT_1,Domain,160,222,222,40.2,2.8e-10,1,CL0027
Hher000237.1,12,68,10,71,PF13432.9,TPR_16,Repeat,4,63,68,30.7,3.8e-07,1,CL0020
Hher000237.1,86,118,86,121,PF13176.9,TPR_7,Repeat,1,33,36,21.0,0.00025,1,CL0020
Hher000237.1,135,196,131,196,PF13432.9,TPR_16,Repeat,5,68,68,25.7,1.3e-05,1,CL0020
Hher000237.1,236,297,234,298,PF13432.9,TPR_16,Repeat,3,67,68,35.1,1.6e-08,1,CL0020
Hher000239.1,110,515,24,522,PF00201.21,UDPGT,Family,96,491,499,222.7,9.6e-66,1,CL0113
Hher000241.1,38,87,38,87,PF00084.23,Sushi,Domain,1,56,56,23.9,4.6e-05,1,CL0001
Hher000241.1,109,142,92,142,PF00084.23,Sushi,Domain,22,56,56,24.8,2.4e-05,1,CL0001
Hher000241.1,153,328,153,329,PF00629.26,MAM,Domain,1,160,161,129.4,1.1e-37,1,CL0004
Hher000241.1,345,383,345,384,PF01033.20,Somatomedin_B,Family,1,39,40,24.7,2.5e-05,1,No_clan
Hher000242.1,33,556,33,560,PF00209.21,SNF,Family,1,519,523,715.9,3.2e-215,1,CL0062
Hher000243.1,213,235,213,235,PF00096.29,zf-C2H2,Domain,1,23,23,17.5,0.0046,1,CL0361
Hher000243.1,353,373,352,373,PF00096.29,zf-C2H2,Domain,3,23,23,19.4,0.0011,1,CL0361
Hher000243.1,379,399,379,400,PF12874.10,zf-met,Domain,1,21,25,14.2,0.046,1,CL0361
Hher000243.1,441,464,441,464,PF00096.29,zf-C2H2,Domain,1,23,23,19.7,0.00089,1,CL0361
Hher000245.1,4,74,4,75,PF07776.18,zf-AD,Domain,1,76,77,30.0,4.8e-07,1,CL0361
Hher000245.1,205,227,205,227,PF00096.29,zf-C2H2,Domain,1,23,23,17.6,0.0041,1,CL0361
Hher000245.1,409,431,409,431,PF00096.29,zf-C2H2,Domain,1,23,23,23.5,5.7e-05,1,CL0361
