Acar000135.1,73,105,72,105,PF00515.31,TPR_1,Repeat,2,34,34,36.7,2.5e-09,1,CL0020
Acar000135.1,127,183,126,183,PF17830.4,STI1,Domain,2,55,55,60.4,1.3e-16,1,No_clan
Acar000135.1,231,271,231,272,PF13414.9,TPR_11,Repeat,1,41,42,37.1,2e-09,1,CL0020
Acar000135.1,302,335,301,336,PF13176.9,TPR_7,Repeat,2,35,36,15.1,0.019,1,CL0020
Acar000135.1,366,405,366,406,PF13414.9,TPR_11,Repeat,1,40,42,40.6,1.7e-10,1,CL0020
Acar000135.1,428,460,427,460,PF00515.31,TPR_1,Repeat,2,34,34,32.3,6.2e-08,1,CL0020
Acar000135.1,479,531,478,532,PF17830.4,STI1,Domain,2,54,55,56.2,2.6e-15,1,No_clan
Acar000287.1,14,467,13,469,PF01130.24,CD36,Family,2,467,469,441.1,4.2e-132,1,No_clan
Acar000345.1,13,466,12,468,PF01130.24,CD36,Family,2,467,469,433.8,6.9e-130,1,No_clan
Acar000764.1,45,492,41,496,PF01130.24,CD36,Family,3,464,469,449.9,9.3e-135,1,No_clan
Acar000589.1,23,269,23,270,PF10223.12,DUF2181,Family,1,240,241,286.8,1.3e-85,1,No_clan
Acar000082.1,225,293,215,293,PF00341.20,PDGF,Domain,14,82,82,38.1,1.5e-09,1,CL0079
Acar000626.1,64,341,64,341,PF12780.10,AAA_8,Domain,1,259,259,329.4,1.4e-98,1,CL0023
Acar000626.1,355,684,354,690,PF12777.10,MT,Domain,2,338,344,176.3,9.2e-52,1,No_clan
Acar000626.1,713,934,713,934,PF12781.10,AAA_9,Domain,1,222,222,245.8,2.8e-73,1,CL0023
Acar000626.1,1181,1289,1179,1289,PF03028.18,Dynein_heavy,Domain,3,115,115,125.3,1.2e-36,1,CL0023
Acar000626.1,1320,1458,1319,1458,PF18198.4,AAA_lid_11,Domain,2,139,139,140.4,4.8e-41,1,CL0671
Acar000626.1,1468,1635,1464,1639,PF18199.4,Dynein_C,Domain,5,175,309,148.0,3.9e-43,1,No_clan
Acar000626.1,1807,1955,1798,1955,PF18199.4,Dynein_C,Domain,152,309,309,161.5,3.1e-47,1,No_clan
Acar000649.1,493,898,493,901,PF08393.16,DHC_N2,Family,1,396,399,375.8,2.9e-112,1,No_clan
Acar000649.1,1038,1364,1038,1364,PF12774.10,AAA_6,Domain,1,327,327,478.1,1.3e-143,1,CL0023
Acar000649.1,1527,1645,1527,1645,PF17852.4,Dynein_AAA_lid,Domain,1,130,130,61.0,1.3e-16,1,No_clan
Acar000649.1,1652,1829,1651,1831,PF12775.10,AAA_7,Domain,2,179,181,210.4,1.6e-62,1,CL0023
Acar000649.1,1864,1937,1862,1938,PF17857.4,AAA_lid_1,Domain,3,76,100,59.0,5e-16,1,CL0671
Acar000862.1,20,125,17,125,PF10263.12,SprT-like,Domain,4,116,116,95.8,1.6e-27,1,CL0126
Acar000556.1,218,760,218,764,PF08385.15,DHC_N1,Family,1,536,562,390.8,1.2e-116,1,No_clan
Acar000312.1,54,281,13,283,PF00335.23,Tetraspanin,Family,106,230,232,40.6,2.5e-10,1,CL0347
Acar000548.1,2,87,1,88,PF00307.34,CH,Domain,23,108,109,39.2,6.8e-10,1,CL0188
Acar000548.1,128,231,126,232,PF00307.34,CH,Domain,3,108,109,64.1,1.3e-17,1,CL0188
Acar000548.1,1488,1584,1486,1585,PF00435.24,Spectrin,Domain,3,104,105,27.3,4.1e-06,1,No_clan
Acar000548.1,1590,1695,1588,1696,PF00435.24,Spectrin,Domain,3,104,105,37.0,4.2e-09,1,No_clan
Acar000548.1,2453,2554,2452,2555,PF00435.24,Spectrin,Domain,2,104,105,26.4,8.2e-06,1,No_clan
Acar000548.1,2980,3084,2979,3085,PF00435.24,Spectrin,Domain,2,104,105,26.9,5.9e-06,1,No_clan
Acar000548.1,4164,4264,4163,4268,PF00435.24,Spectrin,Domain,2,98,105,24.9,2.4e-05,1,No_clan
Acar000548.1,5144,5247,5142,5248,PF00435.24,Spectrin,Domain,3,104,105,25.3,1.7e-05,1,No_clan
Acar000548.1,5674,5774,5672,5775,PF00435.24,Spectrin,Domain,3,104,105,34.6,2.4e-08,1,No_clan
Acar000548.1,6467,6567,6464,6569,PF00435.24,Spectrin,Domain,4,103,105,27.7,3.3e-06,1,No_clan
Acar000548.1,15011,15062,15011,15062,PF10541.12,KASH,Domain,1,58,58,38.8,8.8e-10,1,No_clan
Acar000564.1,20,315,18,315,PF00069.28,Pkinase,Domain,10,264,264,135.1,3e-39,1,CL0016
Acar000100.1,308,445,308,450,PF03564.18,DUF1759,Family,1,142,148,48.0,1.3e-12,1,CL0523
Acar000189.1,23,332,23,336,PF02733.20,Dak1,Family,1,307,311,323.5,1.2e-96,1,CL0245
Acar000189.1,405,574,403,575,PF02734.20,Dak2,Family,3,174,175,138.8,1.8e-40,1,No_clan
Acar000430.1,3,346,2,347,PF04734.16,Ceramidase_alk,Domain,167,508,509,363.3,2.1e-108,1,CL0635
Acar000430.1,361,509,349,509,PF17048.8,Ceramidse_alk_C,Domain,15,169,169,159.2,8.8e-47,1,CL0159
Acar000678.1,19,526,18,526,PF04734.16,Ceramidase_alk,Domain,2,509,509,690.8,1.1e-207,1,CL0635
Acar000678.1,530,691,528,691,PF17048.8,Ceramidse_alk_C,Domain,3,169,169,178.4,1.1e-52,1,CL0159
Acar000290.1,269,301,264,301,PF00400.35,WD40,Repeat,7,38,38,28.2,2.6e-06,1,CL0186
Acar000290.1,514,551,511,552,PF00400.35,WD40,Repeat,4,37,38,12.8,0.19,1,CL0186
Acar000687.1,409,551,408,552,PF00588.22,SpoU_methylase,Family,2,141,142,87.9,7.2e-25,1,CL0098
Acar000810.1,67,197,65,198,PF00781.27,DAGK_cat,Family,3,126,127,92.1,2.1e-26,1,CL0240
Acar000810.1,215,411,215,414,PF19712.2,AGK_C,Domain,1,204,215,61.0,1.2e-16,1,No_clan
Acar000445.1,11,42,11,42,PF00397.29,WW,Domain,1,31,31,35.6,7.6e-09,1,CL0680
Acar000445.1,372,502,372,507,PF13638.9,PIN_4,Domain,1,126,131,76.0,3.5e-21,1,CL0280
Acar000225.1,49,346,49,347,PF00732.22,GMC_oxred_N,Domain,1,295,296,226.7,4.3e-67,1,CL0063
Acar000225.1,446,586,446,586,PF05199.16,GMC_oxred_C,Domain,1,145,145,123.2,1.2e-35,1,No_clan
Acar000215.1,107,287,107,291,PF00270.32,DEAD,Domain,1,172,176,112.6,1.9e-32,1,CL0023
Acar000215.1,331,438,327,438,PF00271.34,Helicase_C,Domain,5,111,111,83.6,1.3e-23,1,CL0023
Acar000360.1,34,202,32,205,PF01094.31,ANF_receptor,Family,3,169,354,109.9,1.6e-31,1,CL0144
Acar000360.1,204,344,202,361,PF01094.31,ANF_receptor,Family,197,333,354,28.5,8.8e-07,1,CL0144
Acar000360.1,438,706,434,706,PF00003.25,7tm_3,Domain,5,243,243,179.8,8.8e-53,1,CL0192
Acar000167.1,24,293,24,294,PF07993.15,NAD_binding_4,Family,1,256,257,252.6,3.7e-75,1,CL0063
Acar000167.1,363,452,362,453,PF03015.22,Sterile,Family,2,91,93,78.3,4.3e-22,1,No_clan
Acar000107.1,16,283,16,283,PF07993.15,NAD_binding_4,Family,1,257,257,250.5,1.6e-74,1,CL0063
Acar000107.1,351,441,350,441,PF03015.22,Sterile,Family,2,92,93,72.3,3.2e-20,1,No_clan
Acar000228.1,16,286,16,286,PF07993.15,NAD_binding_4,Family,1,257,257,236.3,3.4e-70,1,CL0063
Acar000228.1,356,439,354,446,PF03015.22,Sterile,Family,3,86,93,71.6,5.2e-20,1,No_clan
Acar000691.1,7,216,2,216,PF07993.15,NAD_binding_4,Family,59,257,257,184.0,3.1e-54,1,CL0063
Acar000691.1,286,369,284,376,PF03015.22,Sterile,Family,3,86,93,72.6,2.7e-20,1,No_clan
Acar000314.1,310,351,310,351,PF01839.26,FG-GAP,Repeat,1,35,35,35.5,7e-09,1,CL0186
Acar000314.1,385,414,381,414,PF01839.26,FG-GAP,Repeat,6,35,35,40.9,1.4e-10,1,CL0186
Acar000314.1,492,791,472,800,PF08441.15,Integrin_alpha2,Family,34,373,465,48.6,6.8e-13,1,CL0159
Acar000727.1,8,217,2,217,PF07993.15,NAD_binding_4,Family,59,257,257,176.4,6.3e-52,1,CL0063
Acar000727.1,286,369,285,372,PF03015.22,Sterile,Family,2,85,93,69.0,3.6e-19,1,No_clan
Acar000792.1,16,61,16,64,PF07993.15,NAD_binding_4,Family,1,45,257,48.3,8e-13,1,CL0063
Acar000792.1,62,245,59,245,PF07993.15,NAD_binding_4,Family,85,257,257,146.9,6.5e-43,1,CL0063
Acar000472.1,32,461,32,462,PF00375.21,SDF,Family,1,390,391,388.6,3.6e-116,1,No_clan
Acar000875.1,1,72,1,73,PF00028.20,Cadherin,Domain,18,92,93,43.3,4e-11,1,CL0159
Acar000875.1,87,178,87,179,PF00028.20,Cadherin,Domain,1,92,93,47.0,2.8e-12,1,CL0159
Acar000875.1,193,280,193,281,PF00028.20,Cadherin,Domain,1,92,93,59.6,3.5e-16,1,CL0159
Acar000875.1,297,387,295,387,PF00028.20,Cadherin,Domain,3,93,93,61.0,1.3e-16,1,CL0159
Acar000875.1,401,492,401,492,PF00028.20,Cadherin,Domain,1,93,93,86.3,1.6e-24,1,CL0159
Acar000875.1,506,595,506,595,PF00028.20,Cadherin,Domain,1,93,93,73.0,2.3e-20,1,CL0159
Acar000875.1,611,704,610,704,PF00028.20,Cadherin,Domain,2,93,93,72.2,3.9e-20,1,CL0159
Acar000875.1,720,820,718,821,PF00028.20,Cadherin,Domain,3,92,93,51.5,1.2e-13,1,CL0159
Acar000875.1,836,930,835,931,PF00028.20,Cadherin,Domain,2,92,93,58.7,6.3e-16,1,CL0159
Acar000875.1,958,1035,950,1039,PF00028.20,Cadherin,Domain,16,89,93,35.7,9.7e-09,1,CL0159
Acar000875.1,1053,1146,1053,1146,PF00028.20,Cadherin,Domain,1,93,93,49.3,5.6e-13,1,CL0159
Acar000875.1,1161,1250,1161,1251,PF00028.20,Cadherin,Domain,1,92,93,71.3,7.5e-20,1,CL0159
Acar000875.1,1265,1355,1265,1356,PF00028.20,Cadherin,Domain,1,92,93,70.3,1.6e-19,1,CL0159
Acar000875.1,1378,1456,1373,1459,PF00028.20,Cadherin,Domain,9,89,93,51.9,8.3e-14,1,CL0159
Acar000875.1,1476,1569,1476,1570,PF00028.20,Cadherin,Domain,1,92,93,52.0,7.8e-14,1,CL0159
Acar000875.1,1586,1675,1584,1676,PF00028.20,Cadherin,Domain,3,92,93,69.3,3.2e-19,1,CL0159
Acar000875.1,1690,1772,1689,1773,PF00028.20,Cadherin,Domain,2,90,93,47.9,1.5e-12,1,CL0159
Acar000875.1,1789,1872,1787,1873,PF00028.20,Cadherin,Domain,3,90,93,29.7,7.4e-07,1,CL0159
Acar000875.1,1997,2088,1996,2090,PF00028.20,Cadherin,Domain,2,91,93,56.5,3.1e-15,1,CL0159
Acar000875.1,2108,2199,2104,2199,PF00028.20,Cadherin,Domain,5,93,93,55.8,5.2e-15,1,CL0159
Acar000375.1,20,88,19,111,PF00028.20,Cadherin,Domain,2,71,93,29.4,9.1e-07,1,CL0159
Acar000375.1,118,215,117,215,PF00028.20,Cadherin,Domain,2,93,93,51.0,1.6e-13,1,CL0159
Acar000375.1,229,322,229,322,PF00028.20,Cadherin,Domain,1,93,93,84.1,7.5e-24,1,CL0159
Acar000375.1,343,432,341,433,PF00028.20,Cadherin,Domain,4,92,93,49.6,4.5e-13,1,CL0159
Acar000375.1,447,538,447,538,PF00028.20,Cadherin,Domain,1,93,93,85.0,3.9e-24,1,CL0159
Acar000757.1,19,185,17,188,PF12068.11,PH_RBD,Domain,4,167,170,31.2,1.5e-07,1,CL0266
Acar000757.1,315,542,314,543,PF00566.21,RabGAP-TBC,Family,2,215,216,171.4,2.2e-50,1,No_clan
Acar000400.1,356,384,356,384,PF01530.21,zf-C2HC,Family,1,29,29,39.6,4.5e-10,1,No_clan
Acar000400.1,499,549,496,549,PF17772.4,zf-MYST,Domain,5,55,55,56.3,2e-15,1,CL0361
Acar000400.1,554,731,554,732,PF01853.21,MOZ_SAS,Family,1,179,180,265.9,1.6e-79,1,CL0257
Acar000652.1,3,36,2,36,PF00627.34,UBA,Domain,5,37,37,36.3,4.1e-09,1,CL0214
Acar000652.1,252,331,249,332,PF00789.23,UBX,Domain,4,80,81,62.7,3e-17,1,CL0072
Acar000371.1,197,312,196,333,PF13185.9,GAF_2,Domain,2,110,138,32.7,8.5e-08,1,CL0161
Acar000371.1,444,676,444,678,PF00233.22,PDEase_I,Domain,1,236,238,201.8,1.4e-59,1,CL0237
Acar000440.1,49,186,49,191,PF02878.19,PGM_PMM_I,Domain,1,131,138,128.7,1.3e-37,1,No_clan
Acar000440.1,218,325,217,328,PF02879.19,PGM_PMM_II,Domain,2,100,103,78.5,5.3e-22,1,No_clan
Acar000440.1,336,456,335,457,PF02880.19,PGM_PMM_III,Domain,2,113,114,49.9,3.4e-13,1,No_clan
Acar000440.1,512,565,508,588,PF00408.23,PGM_PMM_IV,Repeat,6,55,74,23.2,6.7e-05,1,No_clan
Acar000641.1,23,316,22,318,PF15993.8,Fuseless,Family,2,298,299,346.6,1.2e-103,1,No_clan
Acar000642.1,14,106,12,110,PF01852.22,START,Domain,3,98,209,25.0,1.1e-05,1,CL0209
Acar000642.1,167,269,152,274,PF01852.22,START,Domain,96,202,209,64.9,7.4e-18,1,CL0209
Acar000730.1,21,139,20,139,PF00062.23,Lys,Domain,2,123,123,104.8,3.8e-30,1,CL0037
Acar000037.1,22,139,20,139,PF00062.23,Lys,Domain,3,123,123,117.8,3.6e-34,1,CL0037
Acar000510.1,21,139,20,139,PF00062.23,Lys,Domain,2,123,123,116.8,7.1e-34,1,CL0037
Acar000152.1,142,324,142,330,PF00535.29,Glycos_transf_2,Family,1,166,170,112.5,2e-32,1,CL0110
Acar000152.1,465,579,464,579,PF00652.25,Ricin_B_lectin,Domain,2,127,127,77.1,1.4e-21,1,CL0066
Acar000476.1,9,123,9,123,PF16752.8,TBCC_N,Domain,1,115,115,106.6,9.4e-31,1,No_clan
Acar000476.1,182,299,181,299,PF07986.15,TBCC,Domain,2,120,120,136.1,5.3e-40,1,CL0391
Acar000096.1,43,160,25,161,PF02014.19,Reeler,Family,22,128,129,46.1,8.1e-12,1,CL0159
Acar000096.1,194,380,194,388,PF06468.16,Spond_N,Domain,1,182,192,177.3,3.7e-52,1,CL0154
Acar000141.1,34,157,23,158,PF02014.19,Reeler,Family,18,128,129,52.4,9.2e-14,1,CL0159
Acar000141.1,191,385,191,385,PF06468.16,Spond_N,Domain,1,192,192,197.7,2.1e-58,1,CL0154
Acar000150.1,129,284,129,284,PF11841.11,ELMO_ARM,Domain,1,154,154,192.4,4.6e-57,1,CL0020
Acar000150.1,312,487,310,487,PF04727.16,ELMO_CED12,Family,3,172,172,129.1,1.8e-37,1,No_clan
Acar000150.1,556,679,556,679,PF16457.8,PH_12,Domain,1,134,134,118.9,2.4e-34,1,CL0266
Acar000120.1,149,431,147,431,PF06814.16,Lung_7-TM_R,Family,3,295,295,267.7,1.3e-79,1,CL0192
Acar000520.1,151,200,151,201,PF01448.27,ELM2,Family,1,52,53,35.4,1.5e-08,1,No_clan
Acar000520.1,308,343,308,364,PF19426.2,MIER1_3_C,Domain,1,36,218,32.5,7.2e-08,1,No_clan
Acar000709.1,226,590,226,590,PF12309.11,KBP_C,Family,1,361,361,444.0,5.1e-133,1,No_clan
Acar000683.1,33,508,26,522,PF00201.21,UDPGT,Family,11,483,499,253.5,4.4e-75,1,CL0113
Acar000692.1,32,515,22,523,PF00201.21,UDPGT,Family,10,487,499,254.1,3e-75,1,CL0113
Acar000158.1,30,277,21,289,PF00201.21,UDPGT,Family,10,259,499,26.6,2.8e-06,1,CL0113
Acar000490.1,26,276,17,288,PF00201.21,UDPGT,Family,8,258,499,47.2,1.5e-12,1,CL0113
Acar000490.1,326,575,318,586,PF00201.21,UDPGT,Family,9,260,499,32.4,4.7e-08,1,CL0113
Acar000881.1,105,190,103,190,PF07915.16,PRKCSH,Family,3,81,81,60.2,3.2e-16,1,CL0226
Acar000881.1,352,426,351,426,PF07915.16,PRKCSH,Family,2,81,81,62.3,7.1e-17,1,CL0226
Acar000068.1,2,61,1,65,PF00076.25,RRM_1,Domain,6,64,70,49.0,4.3e-13,1,CL0221
Acar000068.1,267,337,267,337,PF00076.25,RRM_1,Domain,1,70,70,63.1,1.7e-17,1,CL0221
Acar000872.1,2,41,1,42,PF00076.25,RRM_1,Domain,2,40,70,35.5,7.2e-09,1,CL0221
Acar000274.1,1,416,1,424,PF00209.21,SNF,Family,61,513,523,47.2,1.5e-12,1,CL0062
Acar000773.1,39,197,39,198,PF16009.8,DUF4779,Family,1,159,160,103.6,1.1e-29,1,No_clan
Acar000153.1,39,197,39,198,PF16009.8,DUF4779,Family,1,159,160,106.2,1.9e-30,1,No_clan
Acar000534.1,164,185,163,185,PF00096.29,zf-C2H2,Domain,2,23,23,31.4,1.7e-07,1,CL0361
Acar000534.1,191,213,191,213,PF00096.29,zf-C2H2,Domain,1,23,23,22.1,0.00015,1,CL0361
Acar000534.1,219,241,219,241,PF00096.29,zf-C2H2,Domain,1,23,23,19.2,0.0013,1,CL0361
Acar000534.1,247,269,247,269,PF00096.29,zf-C2H2,Domain,1,23,23,24.6,2.4e-05,1,CL0361
Acar000534.1,275,297,275,297,PF00096.29,zf-C2H2,Domain,1,23,23,17.6,0.0042,1,CL0361
Acar000816.1,56,185,47,191,PF20146.2,NRF,Domain,13,118,123,61.8,7.4e-17,1,No_clan
Acar000816.1,281,665,279,667,PF01757.25,Acyl_transf_3,Family,3,338,340,83.1,2.1e-23,1,CL0316
Acar000419.1,226,594,224,597,PF01757.25,Acyl_transf_3,Family,3,338,340,87.8,7.9e-25,1,CL0316
Acar000530.1,27,458,18,462,PF00083.27,Sugar_tr,Family,10,448,452,207.5,3.7e-61,1,CL0015
Acar000307.1,168,234,167,247,PF00078.30,RVT_1,Domain,2,61,222,35.1,1e-08,1,CL0027
Acar000343.1,139,315,118,327,PF04685.16,DUF608,Repeat,79,165,361,104.5,7.3e-30,1,CL0059
Acar000864.1,62,146,61,153,PF07686.20,V-set,Domain,2,95,109,35.7,8.7e-09,1,CL0011
Acar000864.1,159,241,158,244,PF13927.9,Ig_3,Domain,2,76,79,41.6,1.5e-10,1,CL0011
Acar000828.1,167,238,152,238,PF13927.9,Ig_3,Domain,15,79,79,39.7,5.8e-10,1,CL0011
Acar000457.1,57,157,55,158,PF02949.23,7tm_6,Family,215,312,313,29.6,3.7e-07,1,CL0176
Acar000422.1,25,109,8,118,PF05585.15,DUF1758,Family,69,152,164,26.2,6.2e-06,1,CL0129
Acar000613.1,643,737,642,737,PF18701.4,DUF5641,Domain,2,94,94,77.6,6.9e-22,1,No_clan
Acar000191.1,140,243,140,253,PF03564.18,DUF1759,Family,1,104,148,66.0,3.7e-18,1,CL0523
Acar000191.1,303,459,303,464,PF05585.15,DUF1758,Family,1,153,164,51.0,1.5e-13,1,CL0129
Acar000191.1,829,933,829,943,PF05380.16,Peptidase_A17,Family,1,107,163,109.1,2.3e-31,1,No_clan
Acar000191.1,1034,1126,1033,1126,PF18701.4,DUF5641,Domain,2,94,94,104.1,3.8e-30,1,No_clan
Acar000310.1,26,171,26,172,PF00005.30,ABC_tran,Domain,1,136,137,96.0,2.8e-27,1,CL0023
Acar000310.1,201,259,201,275,PF19055.3,ABC2_membrane_7,Family,1,60,409,23.6,2.2e-05,1,CL0181
Acar000310.1,322,431,322,432,PF01061.27,ABC2_membrane,Family,1,110,210,55.2,6.8e-15,1,CL0181
Acar000673.1,5,152,5,153,PF00056.26,Ldh_1_N,Domain,1,140,141,128.4,2.1e-37,1,CL0063
Acar000673.1,156,327,156,329,PF02866.21,Ldh_1_C,Domain,1,165,167,139.3,1.2e-40,1,CL0341
Acar000224.1,167,200,167,200,PF12854.10,PPR_1,Repeat,1,34,34,27.5,2.1e-06,1,CL0020
Acar000860.1,13,42,13,42,PF00397.29,WW,Domain,1,31,31,33.0,5.1e-08,1,CL0680
Acar000860.1,120,262,120,268,PF00106.28,adh_short,Domain,1,142,195,83.7,1.2e-23,1,CL0063
Acar000123.1,42,460,37,460,PF07690.19,MFS_1,Family,4,353,353,97.6,7.3e-28,1,CL0015
Acar000385.1,167,189,167,189,PF00096.29,zf-C2H2,Domain,1,23,23,21.4,0.00026,1,CL0361
Acar000385.1,195,219,195,219,PF00096.29,zf-C2H2,Domain,1,23,23,22.0,0.00017,1,CL0361
Acar000825.1,5,42,1,44,PF07776.18,zf-AD,Domain,38,75,77,30.0,4.8e-07,1,CL0361
Acar000718.1,17,153,17,156,PF00334.22,NDK,Domain,1,132,135,118.0,3.1e-34,1,No_clan
Acar000718.1,166,205,164,205,PF05186.16,Dpy-30,Motif,3,42,42,44.7,8.6e-12,1,CL0068
Acar000732.1,25,57,25,57,PF02199.18,SapA,Family,1,33,33,54.4,1e-14,1,No_clan
Acar000732.1,106,137,105,137,PF02199.18,SapA,Family,2,33,33,51.2,1.1e-13,1,No_clan
Acar000732.1,148,184,147,184,PF05184.18,SapB_1,Domain,2,38,38,36.8,3.2e-09,1,CL0707
Acar000732.1,190,223,190,223,PF03489.20,SapB_2,Family,1,34,34,34.1,2.5e-08,1,CL0707
Acar000732.1,496,532,495,532,PF05184.18,SapB_1,Domain,2,38,38,40.0,3.2e-10,1,CL0707
Acar000732.1,538,570,537,570,PF03489.20,SapB_2,Family,2,34,34,34.7,1.7e-08,1,CL0707
Acar000732.1,587,622,586,623,PF05184.18,SapB_1,Domain,2,37,38,44.0,1.8e-11,1,CL0707
Acar000732.1,629,661,628,661,PF03489.20,SapB_2,Family,2,34,34,33.4,4.3e-08,1,CL0707
Acar000732.1,735,771,734,771,PF05184.18,SapB_1,Domain,2,38,38,34.6,1.6e-08,1,CL0707
Acar000732.1,778,809,776,809,PF03489.20,SapB_2,Family,3,34,34,39.1,6.7e-10,1,CL0707
Acar000732.1,863,895,863,895,PF03489.20,SapB_2,Family,1,34,34,23.7,4.5e-05,1,CL0707
Acar000738.1,186,201,185,202,PF03826.20,OAR,Motif,3,18,19,30.1,3.2e-07,1,No_clan
Acar000434.1,33,77,33,78,PF00046.32,Homeodomain,Domain,1,45,57,54.6,7.9e-15,1,CL0123
Acar000443.1,399,415,398,415,PF00098.26,zf-CCHC,Domain,2,18,18,23.9,3.2e-05,1,CL0511
Acar000443.1,432,520,432,520,PF13975.9,gag-asp_proteas,Domain,1,92,92,35.3,1.4e-08,1,CL0129
Acar000336.1,101,318,101,320,PF03006.23,HlyIII,Family,1,222,224,150.8,4.9e-44,1,CL0192
Acar000749.1,5,141,5,142,PF00179.29,UQ_con,Domain,1,139,140,176.8,1.8e-52,1,CL0208
Acar000204.1,164,254,162,257,PF00028.20,Cadherin,Domain,3,92,93,51.6,1e-13,1,CL0159
Acar000204.1,273,368,271,368,PF00028.20,Cadherin,Domain,3,93,93,60.7,1.6e-16,1,CL0159
Acar000204.1,499,596,499,596,PF00028.20,Cadherin,Domain,1,93,93,44.3,1.9e-11,1,CL0159
Acar000204.1,610,710,610,710,PF00028.20,Cadherin,Domain,1,93,93,53.6,2.5e-14,1,CL0159
Acar000204.1,726,821,724,823,PF00028.20,Cadherin,Domain,3,91,93,48.5,9.8e-13,1,CL0159
